Species	Gene	StudyStatus	Model	SourceResponseID	TargetResponseID	WindowJudgmentCount	EntailmentCount	ContradictionCount	NeutralCount	SupportRatio	ContradictionRatio	JudgmentLogSHA256
Wheat	TraesCS2A02G425400	uncharacterized	Claude	rep_3	rep_2	38	23	11	4	0.605263157894737	0.289473684210526	d067ca637b0aac2671b5841146b98da48ae9ae4621307250c204edbb0a83ecc7
Wheat	TraesCS2A02G425500	uncharacterized	Claude	rep_1	rep_2	41	3	21	17	0.0731707317073171	0.51219512195122	03248fc896a5e8c860b19d3ec33ac860094bd48a5a1714241fd7397e75580f16
Wheat	TraesCS2A02G425500	uncharacterized	Claude	rep_1	rep_3	41	3	31	7	0.0731707317073171	0.75609756097561	03248fc896a5e8c860b19d3ec33ac860094bd48a5a1714241fd7397e75580f16
Wheat	TraesCS2A02G425500	uncharacterized	Claude	rep_2	rep_1	55	20	24	11	0.363636363636364	0.436363636363636	03248fc896a5e8c860b19d3ec33ac860094bd48a5a1714241fd7397e75580f16
Wheat	TraesCS2A02G425500	uncharacterized	Claude	rep_2	rep_3	55	14	30	11	0.254545454545455	0.545454545454545	03248fc896a5e8c860b19d3ec33ac860094bd48a5a1714241fd7397e75580f16
Wheat	TraesCS2A02G425500	uncharacterized	Claude	rep_3	rep_1	58	2	42	14	0.0344827586206897	0.724137931034483	03248fc896a5e8c860b19d3ec33ac860094bd48a5a1714241fd7397e75580f16
Wheat	TraesCS2A02G425500	uncharacterized	Claude	rep_3	rep_2	58	5	19	34	0.0862068965517241	0.327586206896552	03248fc896a5e8c860b19d3ec33ac860094bd48a5a1714241fd7397e75580f16
Wheat	TraesCS2B02G004500	uncharacterized	Claude	rep_1	rep_2	40	16	17	7	0.4	0.425	5d48fafe5e9a96ddfda0d04528689cff2ec749670d97a14c6ed37c6a8743cf91
Wheat	TraesCS2B02G004500	uncharacterized	Claude	rep_1	rep_3	40	16	22	2	0.4	0.55	5d48fafe5e9a96ddfda0d04528689cff2ec749670d97a14c6ed37c6a8743cf91
Wheat	TraesCS2B02G004500	uncharacterized	Claude	rep_2	rep_1	50	15	14	21	0.3	0.28	5d48fafe5e9a96ddfda0d04528689cff2ec749670d97a14c6ed37c6a8743cf91
Wheat	TraesCS2B02G004500	uncharacterized	Claude	rep_2	rep_3	50	8	32	10	0.16	0.64	5d48fafe5e9a96ddfda0d04528689cff2ec749670d97a14c6ed37c6a8743cf91
Wheat	TraesCS2B02G004500	uncharacterized	Claude	rep_3	rep_1	67	18	23	26	0.26865671641791	0.343283582089552	5d48fafe5e9a96ddfda0d04528689cff2ec749670d97a14c6ed37c6a8743cf91
Wheat	TraesCS2B02G004500	uncharacterized	Claude	rep_3	rep_2	67	14	42	11	0.208955223880597	0.626865671641791	5d48fafe5e9a96ddfda0d04528689cff2ec749670d97a14c6ed37c6a8743cf91
Wheat	TraesCS5A02G355200	uncharacterized	Claude	rep_1	rep_2	42	24	8	10	0.571428571428571	0.19047619047619	cfdbb11d0f60e4d0313dc1a91470a45c7adc7d8eaebd9099d6f2d697c0dbf523
Wheat	TraesCS5A02G355200	uncharacterized	Claude	rep_1	rep_3	42	8	20	14	0.19047619047619	0.476190476190476	cfdbb11d0f60e4d0313dc1a91470a45c7adc7d8eaebd9099d6f2d697c0dbf523
Wheat	TraesCS5A02G355200	uncharacterized	Claude	rep_2	rep_1	40	30	6	4	0.75	0.15	cfdbb11d0f60e4d0313dc1a91470a45c7adc7d8eaebd9099d6f2d697c0dbf523
Wheat	TraesCS5A02G355200	uncharacterized	Claude	rep_2	rep_3	40	10	21	9	0.25	0.525	cfdbb11d0f60e4d0313dc1a91470a45c7adc7d8eaebd9099d6f2d697c0dbf523
Wheat	TraesCS5A02G355200	uncharacterized	Claude	rep_3	rep_1	48	2	28	18	0.0416666666666667	0.583333333333333	cfdbb11d0f60e4d0313dc1a91470a45c7adc7d8eaebd9099d6f2d697c0dbf523
Wheat	TraesCS5A02G355200	uncharacterized	Claude	rep_3	rep_2	48	3	24	21	0.0625	0.5	cfdbb11d0f60e4d0313dc1a91470a45c7adc7d8eaebd9099d6f2d697c0dbf523
Wheat	TraesCS5B02G357400	uncharacterized	Claude	rep_1	rep_2	40	16	17	7	0.4	0.425	27b3147295e6d33210cbdbec34b4bb2308eef25b4e5657e8e1de5d6258abd4d2
Wheat	TraesCS5B02G357400	uncharacterized	Claude	rep_1	rep_3	40	15	19	6	0.375	0.475	27b3147295e6d33210cbdbec34b4bb2308eef25b4e5657e8e1de5d6258abd4d2
Wheat	TraesCS5B02G357400	uncharacterized	Claude	rep_2	rep_1	33	10	17	6	0.303030303030303	0.515151515151515	27b3147295e6d33210cbdbec34b4bb2308eef25b4e5657e8e1de5d6258abd4d2
Wheat	TraesCS5B02G357400	uncharacterized	Claude	rep_2	rep_3	33	21	9	3	0.636363636363636	0.272727272727273	27b3147295e6d33210cbdbec34b4bb2308eef25b4e5657e8e1de5d6258abd4d2
Wheat	TraesCS5B02G357400	uncharacterized	Claude	rep_3	rep_1	47	13	26	8	0.276595744680851	0.553191489361702	27b3147295e6d33210cbdbec34b4bb2308eef25b4e5657e8e1de5d6258abd4d2
Wheat	TraesCS5B02G357400	uncharacterized	Claude	rep_3	rep_2	47	24	13	10	0.51063829787234	0.276595744680851	27b3147295e6d33210cbdbec34b4bb2308eef25b4e5657e8e1de5d6258abd4d2
Wheat	TraesCS5D02G362500	uncharacterized	Claude	rep_1	rep_2	46	12	20	14	0.260869565217391	0.434782608695652	a284f7c28bbba70b1579fe2892fc4d5e14a4917c8133fb18e071bf1b3542960c
Wheat	TraesCS5D02G362500	uncharacterized	Claude	rep_1	rep_3	46	9	28	9	0.195652173913043	0.608695652173913	a284f7c28bbba70b1579fe2892fc4d5e14a4917c8133fb18e071bf1b3542960c
Wheat	TraesCS5D02G362500	uncharacterized	Claude	rep_2	rep_1	50	19	27	4	0.38	0.54	a284f7c28bbba70b1579fe2892fc4d5e14a4917c8133fb18e071bf1b3542960c
Wheat	TraesCS5D02G362500	uncharacterized	Claude	rep_2	rep_3	50	7	32	11	0.14	0.64	a284f7c28bbba70b1579fe2892fc4d5e14a4917c8133fb18e071bf1b3542960c
Wheat	TraesCS5D02G362500	uncharacterized	Claude	rep_3	rep_1	55	7	34	14	0.127272727272727	0.618181818181818	a284f7c28bbba70b1579fe2892fc4d5e14a4917c8133fb18e071bf1b3542960c
Wheat	TraesCS5D02G362500	uncharacterized	Claude	rep_3	rep_2	55	5	27	23	0.0909090909090909	0.490909090909091	a284f7c28bbba70b1579fe2892fc4d5e14a4917c8133fb18e071bf1b3542960c
Wheat	TraesCS6A02G263000	uncharacterized	Claude	rep_1	rep_2	66	14	17	35	0.212121212121212	0.257575757575758	3cac624a58c94bcb2d7736e891ab9d2cbf45c3de761780727b97c71d00cec46f
Wheat	TraesCS6A02G263000	uncharacterized	Claude	rep_1	rep_3	66	9	29	28	0.136363636363636	0.439393939393939	3cac624a58c94bcb2d7736e891ab9d2cbf45c3de761780727b97c71d00cec46f
Wheat	TraesCS6A02G263000	uncharacterized	Claude	rep_2	rep_1	53	14	28	11	0.264150943396226	0.528301886792453	3cac624a58c94bcb2d7736e891ab9d2cbf45c3de761780727b97c71d00cec46f
Wheat	TraesCS6A02G263000	uncharacterized	Claude	rep_2	rep_3	53	19	22	12	0.358490566037736	0.415094339622642	3cac624a58c94bcb2d7736e891ab9d2cbf45c3de761780727b97c71d00cec46f
Wheat	TraesCS6A02G263000	uncharacterized	Claude	rep_3	rep_1	39	8	20	11	0.205128205128205	0.512820512820513	3cac624a58c94bcb2d7736e891ab9d2cbf45c3de761780727b97c71d00cec46f
Wheat	TraesCS6A02G263000	uncharacterized	Claude	rep_3	rep_2	39	17	8	14	0.435897435897436	0.205128205128205	3cac624a58c94bcb2d7736e891ab9d2cbf45c3de761780727b97c71d00cec46f
Wheat	TraesCS6B02G290000	uncharacterized	Claude	rep_1	rep_2	41	27	9	5	0.658536585365854	0.219512195121951	a687880eb22903f6a50f87ad84990572d1f5c9317486d1cd594147b0c23c048c
Wheat	TraesCS6B02G290000	uncharacterized	Claude	rep_1	rep_3	41	16	18	7	0.390243902439024	0.439024390243902	a687880eb22903f6a50f87ad84990572d1f5c9317486d1cd594147b0c23c048c
Wheat	TraesCS6B02G290000	uncharacterized	Claude	rep_2	rep_1	35	20	11	4	0.571428571428571	0.314285714285714	a687880eb22903f6a50f87ad84990572d1f5c9317486d1cd594147b0c23c048c
Wheat	TraesCS6B02G290000	uncharacterized	Claude	rep_2	rep_3	35	14	13	8	0.4	0.371428571428571	a687880eb22903f6a50f87ad84990572d1f5c9317486d1cd594147b0c23c048c
Wheat	TraesCS6B02G290000	uncharacterized	Claude	rep_3	rep_1	32	8	21	3	0.25	0.65625	a687880eb22903f6a50f87ad84990572d1f5c9317486d1cd594147b0c23c048c
Wheat	TraesCS6B02G290000	uncharacterized	Claude	rep_3	rep_2	32	12	15	5	0.375	0.46875	a687880eb22903f6a50f87ad84990572d1f5c9317486d1cd594147b0c23c048c
Wheat	TraesCS6D02G243500	uncharacterized	Claude	rep_1	rep_2	32	8	16	8	0.25	0.5	82fbe023bdd06a67bfa6d92d37950d2da2be40cc5ed9d31254bb578fd205ee94
Wheat	TraesCS6D02G243500	uncharacterized	Claude	rep_1	rep_3	32	16	12	4	0.5	0.375	82fbe023bdd06a67bfa6d92d37950d2da2be40cc5ed9d31254bb578fd205ee94
Wheat	TraesCS6D02G243500	uncharacterized	Claude	rep_2	rep_1	48	4	29	15	0.0833333333333333	0.604166666666667	82fbe023bdd06a67bfa6d92d37950d2da2be40cc5ed9d31254bb578fd205ee94
Wheat	TraesCS6D02G243500	uncharacterized	Claude	rep_2	rep_3	48	4	23	21	0.0833333333333333	0.479166666666667	82fbe023bdd06a67bfa6d92d37950d2da2be40cc5ed9d31254bb578fd205ee94
Wheat	TraesCS6D02G243500	uncharacterized	Claude	rep_3	rep_1	37	12	11	14	0.324324324324324	0.297297297297297	82fbe023bdd06a67bfa6d92d37950d2da2be40cc5ed9d31254bb578fd205ee94
Wheat	TraesCS6D02G243500	uncharacterized	Claude	rep_3	rep_2	37	8	15	14	0.216216216216216	0.405405405405405	82fbe023bdd06a67bfa6d92d37950d2da2be40cc5ed9d31254bb578fd205ee94
Wheat	TraesCS7A02G369800	uncharacterized	Claude	rep_1	rep_2	54	11	27	16	0.203703703703704	0.5	48cec2eb631fb988e0fa19845b764915374406acc316a7f89309828359e71d9c
Wheat	TraesCS7A02G369800	uncharacterized	Claude	rep_1	rep_3	54	22	17	15	0.407407407407407	0.314814814814815	48cec2eb631fb988e0fa19845b764915374406acc316a7f89309828359e71d9c
Wheat	TraesCS7A02G369800	uncharacterized	Claude	rep_2	rep_1	29	11	16	2	0.379310344827586	0.551724137931034	48cec2eb631fb988e0fa19845b764915374406acc316a7f89309828359e71d9c
Wheat	TraesCS7A02G369800	uncharacterized	Claude	rep_2	rep_3	29	7	18	4	0.241379310344828	0.620689655172414	48cec2eb631fb988e0fa19845b764915374406acc316a7f89309828359e71d9c
Wheat	TraesCS7A02G369800	uncharacterized	Claude	rep_3	rep_1	50	16	18	16	0.32	0.36	48cec2eb631fb988e0fa19845b764915374406acc316a7f89309828359e71d9c
Wheat	TraesCS7A02G369800	uncharacterized	Claude	rep_3	rep_2	50	10	24	16	0.2	0.48	48cec2eb631fb988e0fa19845b764915374406acc316a7f89309828359e71d9c
Wheat	TraesCS7B02G258700	uncharacterized	Claude	rep_1	rep_2	40	10	23	7	0.25	0.575	a9632ace192127ed1cca43c382111fda46b3d8bec49283ca5e49f1eb0db3b46e
Wheat	TraesCS7B02G258700	uncharacterized	Claude	rep_1	rep_3	40	11	24	5	0.275	0.6	a9632ace192127ed1cca43c382111fda46b3d8bec49283ca5e49f1eb0db3b46e
Wheat	TraesCS7B02G258700	uncharacterized	Claude	rep_2	rep_1	42	19	14	9	0.452380952380952	0.333333333333333	a9632ace192127ed1cca43c382111fda46b3d8bec49283ca5e49f1eb0db3b46e
Wheat	TraesCS7B02G258700	uncharacterized	Claude	rep_2	rep_3	42	10	20	12	0.238095238095238	0.476190476190476	a9632ace192127ed1cca43c382111fda46b3d8bec49283ca5e49f1eb0db3b46e
Wheat	TraesCS7B02G258700	uncharacterized	Claude	rep_3	rep_1	46	2	25	19	0.0434782608695652	0.543478260869565	a9632ace192127ed1cca43c382111fda46b3d8bec49283ca5e49f1eb0db3b46e
Wheat	TraesCS7B02G258700	uncharacterized	Claude	rep_3	rep_2	46	1	23	22	0.0217391304347826	0.5	a9632ace192127ed1cca43c382111fda46b3d8bec49283ca5e49f1eb0db3b46e
Wheat	TraesCS7D02G353500	uncharacterized	Claude	rep_1	rep_2	47	7	29	11	0.148936170212766	0.617021276595745	fba429983a4d9d494518a917a8c033ab5e3dd98290f8313b6bf4898f2ec68b84
Wheat	TraesCS7D02G353500	uncharacterized	Claude	rep_1	rep_3	47	6	28	13	0.127659574468085	0.595744680851064	fba429983a4d9d494518a917a8c033ab5e3dd98290f8313b6bf4898f2ec68b84
Wheat	TraesCS7D02G353500	uncharacterized	Claude	rep_2	rep_1	41	4	35	2	0.0975609756097561	0.853658536585366	fba429983a4d9d494518a917a8c033ab5e3dd98290f8313b6bf4898f2ec68b84
Wheat	TraesCS7D02G353500	uncharacterized	Claude	rep_2	rep_3	41	4	33	4	0.0975609756097561	0.804878048780488	fba429983a4d9d494518a917a8c033ab5e3dd98290f8313b6bf4898f2ec68b84
Wheat	TraesCS7D02G353500	uncharacterized	Claude	rep_3	rep_1	37	12	14	11	0.324324324324324	0.378378378378378	fba429983a4d9d494518a917a8c033ab5e3dd98290f8313b6bf4898f2ec68b84
Wheat	TraesCS7D02G353500	uncharacterized	Claude	rep_3	rep_2	37	11	12	14	0.297297297297297	0.324324324324324	fba429983a4d9d494518a917a8c033ab5e3dd98290f8313b6bf4898f2ec68b84
Maize	Zm00001eb049320	uncharacterized	Claude	rep_1	rep_2	34	4	22	8	0.117647058823529	0.647058823529412	98598c2ed32ff3e9a33dcd86213c90181bfcced20dfc054888e6708cf8f5d8fd
Maize	Zm00001eb049320	uncharacterized	Claude	rep_1	rep_3	34	0	25	9	0	0.735294117647059	98598c2ed32ff3e9a33dcd86213c90181bfcced20dfc054888e6708cf8f5d8fd
Maize	Zm00001eb049320	uncharacterized	Claude	rep_2	rep_1	63	4	26	33	0.0634920634920635	0.412698412698413	98598c2ed32ff3e9a33dcd86213c90181bfcced20dfc054888e6708cf8f5d8fd
Maize	Zm00001eb049320	uncharacterized	Claude	rep_2	rep_3	63	33	16	14	0.523809523809524	0.253968253968254	98598c2ed32ff3e9a33dcd86213c90181bfcced20dfc054888e6708cf8f5d8fd
Maize	Zm00001eb049320	uncharacterized	Claude	rep_3	rep_1	42	0	20	22	0	0.476190476190476	98598c2ed32ff3e9a33dcd86213c90181bfcced20dfc054888e6708cf8f5d8fd
Maize	Zm00001eb049320	uncharacterized	Claude	rep_3	rep_2	42	23	13	6	0.547619047619048	0.30952380952381	98598c2ed32ff3e9a33dcd86213c90181bfcced20dfc054888e6708cf8f5d8fd
Maize	Zm00001eb063410	uncharacterized	Claude	rep_1	rep_2	58	20	29	9	0.344827586206897	0.5	bf1ca3474460d858bfb01df36d9318cabbe33f83f33b0675da9ba0fbd9276daf
Maize	Zm00001eb063410	uncharacterized	Claude	rep_1	rep_3	58	20	31	7	0.344827586206897	0.53448275862069	bf1ca3474460d858bfb01df36d9318cabbe33f83f33b0675da9ba0fbd9276daf
Maize	Zm00001eb063410	uncharacterized	Claude	rep_2	rep_1	55	21	29	5	0.381818181818182	0.527272727272727	bf1ca3474460d858bfb01df36d9318cabbe33f83f33b0675da9ba0fbd9276daf
Maize	Zm00001eb063410	uncharacterized	Claude	rep_2	rep_3	55	30	18	7	0.545454545454545	0.327272727272727	bf1ca3474460d858bfb01df36d9318cabbe33f83f33b0675da9ba0fbd9276daf
Maize	Zm00001eb063410	uncharacterized	Claude	rep_3	rep_1	72	30	24	18	0.416666666666667	0.333333333333333	bf1ca3474460d858bfb01df36d9318cabbe33f83f33b0675da9ba0fbd9276daf
Maize	Zm00001eb063410	uncharacterized	Claude	rep_3	rep_2	72	38	19	15	0.527777777777778	0.263888888888889	bf1ca3474460d858bfb01df36d9318cabbe33f83f33b0675da9ba0fbd9276daf
Maize	Zm00001eb070570	uncharacterized	Claude	rep_1	rep_2	48	0	22	26	0	0.458333333333333	b2ded04e27043563fbbee0368906722b2ba3ccbbc3cf4bdb5a8980a89076ca23
Maize	Zm00001eb070570	uncharacterized	Claude	rep_1	rep_3	48	0	39	9	0	0.8125	b2ded04e27043563fbbee0368906722b2ba3ccbbc3cf4bdb5a8980a89076ca23
Maize	Zm00001eb070570	uncharacterized	Claude	rep_2	rep_1	37	1	21	15	0.027027027027027	0.567567567567568	b2ded04e27043563fbbee0368906722b2ba3ccbbc3cf4bdb5a8980a89076ca23
Maize	Zm00001eb070570	uncharacterized	Claude	rep_2	rep_3	37	9	16	12	0.243243243243243	0.432432432432432	b2ded04e27043563fbbee0368906722b2ba3ccbbc3cf4bdb5a8980a89076ca23
Maize	Zm00001eb070570	uncharacterized	Claude	rep_3	rep_1	36	0	25	11	0	0.694444444444444	b2ded04e27043563fbbee0368906722b2ba3ccbbc3cf4bdb5a8980a89076ca23
Maize	Zm00001eb070570	uncharacterized	Claude	rep_3	rep_2	36	2	21	13	0.0555555555555556	0.583333333333333	b2ded04e27043563fbbee0368906722b2ba3ccbbc3cf4bdb5a8980a89076ca23
Maize	Zm00001eb126640	uncharacterized	Claude	rep_1	rep_2	23	8	4	11	0.347826086956522	0.173913043478261	8b096384edbc902a4dcf5a98cbc7aed90f0bc1b4f6954941ec0d8e41e13248b1
Maize	Zm00001eb126640	uncharacterized	Claude	rep_1	rep_3	23	11	9	3	0.478260869565217	0.391304347826087	8b096384edbc902a4dcf5a98cbc7aed90f0bc1b4f6954941ec0d8e41e13248b1
Maize	Zm00001eb126640	uncharacterized	Claude	rep_2	rep_1	34	15	11	8	0.441176470588235	0.323529411764706	8b096384edbc902a4dcf5a98cbc7aed90f0bc1b4f6954941ec0d8e41e13248b1
Maize	Zm00001eb126640	uncharacterized	Claude	rep_2	rep_3	34	25	7	2	0.735294117647059	0.205882352941176	8b096384edbc902a4dcf5a98cbc7aed90f0bc1b4f6954941ec0d8e41e13248b1
Maize	Zm00001eb126640	uncharacterized	Claude	rep_3	rep_1	55	21	9	25	0.381818181818182	0.163636363636364	8b096384edbc902a4dcf5a98cbc7aed90f0bc1b4f6954941ec0d8e41e13248b1
Maize	Zm00001eb126640	uncharacterized	Claude	rep_3	rep_2	55	25	12	18	0.454545454545455	0.218181818181818	8b096384edbc902a4dcf5a98cbc7aed90f0bc1b4f6954941ec0d8e41e13248b1
Maize	Zm00001eb133420	uncharacterized	Claude	rep_1	rep_2	31	4	23	4	0.129032258064516	0.741935483870968	adc6bbbade7571780864927430b139c2f1a8aeb08cd0b1c39de88220778f1a55
Maize	Zm00001eb133420	uncharacterized	Claude	rep_1	rep_3	31	7	18	6	0.225806451612903	0.580645161290323	adc6bbbade7571780864927430b139c2f1a8aeb08cd0b1c39de88220778f1a55
Maize	Zm00001eb133420	uncharacterized	Claude	rep_2	rep_1	23	9	11	3	0.391304347826087	0.478260869565217	adc6bbbade7571780864927430b139c2f1a8aeb08cd0b1c39de88220778f1a55
Maize	Zm00001eb133420	uncharacterized	Claude	rep_2	rep_3	23	1	18	4	0.0434782608695652	0.782608695652174	adc6bbbade7571780864927430b139c2f1a8aeb08cd0b1c39de88220778f1a55
Maize	Zm00001eb133420	uncharacterized	Claude	rep_3	rep_1	45	3	33	9	0.0666666666666667	0.733333333333333	adc6bbbade7571780864927430b139c2f1a8aeb08cd0b1c39de88220778f1a55
Maize	Zm00001eb133420	uncharacterized	Claude	rep_3	rep_2	45	0	37	8	0	0.822222222222222	adc6bbbade7571780864927430b139c2f1a8aeb08cd0b1c39de88220778f1a55
Maize	Zm00001eb140160	uncharacterized	Claude	rep_1	rep_2	32	4	26	2	0.125	0.8125	569bdb724c2144363bd182a904716d85b760497977e65cbdb47a6ef7335f06c7
Maize	Zm00001eb140160	uncharacterized	Claude	rep_1	rep_3	32	3	24	5	0.09375	0.75	569bdb724c2144363bd182a904716d85b760497977e65cbdb47a6ef7335f06c7
Maize	Zm00001eb140160	uncharacterized	Claude	rep_2	rep_1	54	1	26	27	0.0185185185185185	0.481481481481481	569bdb724c2144363bd182a904716d85b760497977e65cbdb47a6ef7335f06c7
Maize	Zm00001eb140160	uncharacterized	Claude	rep_2	rep_3	54	20	19	15	0.37037037037037	0.351851851851852	569bdb724c2144363bd182a904716d85b760497977e65cbdb47a6ef7335f06c7
Maize	Zm00001eb140160	uncharacterized	Claude	rep_3	rep_1	48	1	23	24	0.0208333333333333	0.479166666666667	569bdb724c2144363bd182a904716d85b760497977e65cbdb47a6ef7335f06c7
Maize	Zm00001eb140160	uncharacterized	Claude	rep_3	rep_2	48	13	30	5	0.270833333333333	0.625	569bdb724c2144363bd182a904716d85b760497977e65cbdb47a6ef7335f06c7
Maize	Zm00001eb170340	uncharacterized	Claude	rep_1	rep_2	76	40	25	11	0.526315789473684	0.328947368421053	a13ea1cfe1967c040210d067c0b5f954951c47fb4fa96d2d9d9169ae5bdecb8a
Maize	Zm00001eb170340	uncharacterized	Claude	rep_1	rep_3	76	3	37	36	0.0394736842105263	0.486842105263158	a13ea1cfe1967c040210d067c0b5f954951c47fb4fa96d2d9d9169ae5bdecb8a
Maize	Zm00001eb170340	uncharacterized	Claude	rep_2	rep_1	55	28	19	8	0.509090909090909	0.345454545454545	a13ea1cfe1967c040210d067c0b5f954951c47fb4fa96d2d9d9169ae5bdecb8a
Maize	Zm00001eb170340	uncharacterized	Claude	rep_2	rep_3	55	0	18	37	0	0.327272727272727	a13ea1cfe1967c040210d067c0b5f954951c47fb4fa96d2d9d9169ae5bdecb8a
Maize	Zm00001eb170340	uncharacterized	Claude	rep_3	rep_1	32	2	28	2	0.0625	0.875	a13ea1cfe1967c040210d067c0b5f954951c47fb4fa96d2d9d9169ae5bdecb8a
Maize	Zm00001eb170340	uncharacterized	Claude	rep_3	rep_2	32	3	25	4	0.09375	0.78125	a13ea1cfe1967c040210d067c0b5f954951c47fb4fa96d2d9d9169ae5bdecb8a
Maize	Zm00001eb172650	uncharacterized	Claude	rep_1	rep_2	49	19	19	11	0.387755102040816	0.387755102040816	d7a332ae35ef2b3955e0f80e64858bcfc0a4573fd55ddad409c3bcdbc9a8d415
Maize	Zm00001eb172650	uncharacterized	Claude	rep_1	rep_3	49	16	25	8	0.326530612244898	0.510204081632653	d7a332ae35ef2b3955e0f80e64858bcfc0a4573fd55ddad409c3bcdbc9a8d415
Maize	Zm00001eb172650	uncharacterized	Claude	rep_2	rep_1	67	31	29	7	0.462686567164179	0.432835820895522	d7a332ae35ef2b3955e0f80e64858bcfc0a4573fd55ddad409c3bcdbc9a8d415
Maize	Zm00001eb172650	uncharacterized	Claude	rep_2	rep_3	67	45	14	8	0.671641791044776	0.208955223880597	d7a332ae35ef2b3955e0f80e64858bcfc0a4573fd55ddad409c3bcdbc9a8d415
Maize	Zm00001eb172650	uncharacterized	Claude	rep_3	rep_1	82	36	35	11	0.439024390243902	0.426829268292683	d7a332ae35ef2b3955e0f80e64858bcfc0a4573fd55ddad409c3bcdbc9a8d415
Maize	Zm00001eb172650	uncharacterized	Claude	rep_3	rep_2	82	38	30	14	0.463414634146341	0.365853658536585	d7a332ae35ef2b3955e0f80e64858bcfc0a4573fd55ddad409c3bcdbc9a8d415
Maize	Zm00001eb212190	uncharacterized	Claude	rep_1	rep_2	40	2	26	12	0.05	0.65	6509dcffacad678c4687139649521f6b291a090ab7f922966974a50bddc8df58
Maize	Zm00001eb212190	uncharacterized	Claude	rep_1	rep_3	40	1	30	9	0.025	0.75	6509dcffacad678c4687139649521f6b291a090ab7f922966974a50bddc8df58
Maize	Zm00001eb212190	uncharacterized	Claude	rep_2	rep_1	35	12	14	9	0.342857142857143	0.4	6509dcffacad678c4687139649521f6b291a090ab7f922966974a50bddc8df58
Maize	Zm00001eb212190	uncharacterized	Claude	rep_2	rep_3	35	6	18	11	0.171428571428571	0.514285714285714	6509dcffacad678c4687139649521f6b291a090ab7f922966974a50bddc8df58
Maize	Zm00001eb212190	uncharacterized	Claude	rep_3	rep_1	52	0	46	6	0	0.884615384615385	6509dcffacad678c4687139649521f6b291a090ab7f922966974a50bddc8df58
Maize	Zm00001eb212190	uncharacterized	Claude	rep_3	rep_2	52	0	30	22	0	0.576923076923077	6509dcffacad678c4687139649521f6b291a090ab7f922966974a50bddc8df58
Maize	Zm00001eb214800	uncharacterized	Claude	rep_1	rep_2	39	23	10	6	0.58974358974359	0.256410256410256	cd4b4c7c774c2e0c9408ddfde28b5dade2697de9aa99b8485685c9d1eb7c3e74
Maize	Zm00001eb214800	uncharacterized	Claude	rep_1	rep_3	39	0	18	21	0	0.461538461538462	cd4b4c7c774c2e0c9408ddfde28b5dade2697de9aa99b8485685c9d1eb7c3e74
Maize	Zm00001eb214800	uncharacterized	Claude	rep_2	rep_1	62	25	22	15	0.403225806451613	0.354838709677419	cd4b4c7c774c2e0c9408ddfde28b5dade2697de9aa99b8485685c9d1eb7c3e74
Maize	Zm00001eb214800	uncharacterized	Claude	rep_2	rep_3	62	0	35	27	0	0.564516129032258	cd4b4c7c774c2e0c9408ddfde28b5dade2697de9aa99b8485685c9d1eb7c3e74
Maize	Zm00001eb214800	uncharacterized	Claude	rep_3	rep_1	51	0	39	12	0	0.764705882352941	cd4b4c7c774c2e0c9408ddfde28b5dade2697de9aa99b8485685c9d1eb7c3e74
Maize	Zm00001eb214800	uncharacterized	Claude	rep_3	rep_2	51	0	37	14	0	0.725490196078431	cd4b4c7c774c2e0c9408ddfde28b5dade2697de9aa99b8485685c9d1eb7c3e74
Maize	Zm00001eb252940	uncharacterized	Claude	rep_1	rep_2	57	23	24	10	0.403508771929825	0.421052631578947	4a7a675de393244da4d1b13d377d70c5ef88ec6929aeb5cba8b61ec7541893f8
Maize	Zm00001eb252940	uncharacterized	Claude	rep_1	rep_3	57	1	30	26	0.0175438596491228	0.526315789473684	4a7a675de393244da4d1b13d377d70c5ef88ec6929aeb5cba8b61ec7541893f8
Maize	Zm00001eb252940	uncharacterized	Claude	rep_2	rep_1	45	18	23	4	0.4	0.511111111111111	4a7a675de393244da4d1b13d377d70c5ef88ec6929aeb5cba8b61ec7541893f8
Maize	Zm00001eb252940	uncharacterized	Claude	rep_2	rep_3	45	1	27	17	0.0222222222222222	0.6	4a7a675de393244da4d1b13d377d70c5ef88ec6929aeb5cba8b61ec7541893f8
Maize	Zm00001eb252940	uncharacterized	Claude	rep_3	rep_1	42	8	20	14	0.19047619047619	0.476190476190476	4a7a675de393244da4d1b13d377d70c5ef88ec6929aeb5cba8b61ec7541893f8
Maize	Zm00001eb252940	uncharacterized	Claude	rep_3	rep_2	42	1	21	20	0.0238095238095238	0.5	4a7a675de393244da4d1b13d377d70c5ef88ec6929aeb5cba8b61ec7541893f8
Maize	Zm00001eb257830	uncharacterized	Claude	rep_1	rep_2	26	14	9	3	0.538461538461538	0.346153846153846	fecc5498349b32573b423ff6b5ab309342dbdbc151eddc4a1ac171d0a9a8819c
Maize	Zm00001eb257830	uncharacterized	Claude	rep_1	rep_3	26	14	9	3	0.538461538461538	0.346153846153846	fecc5498349b32573b423ff6b5ab309342dbdbc151eddc4a1ac171d0a9a8819c
Maize	Zm00001eb257830	uncharacterized	Claude	rep_2	rep_1	60	12	30	18	0.2	0.5	fecc5498349b32573b423ff6b5ab309342dbdbc151eddc4a1ac171d0a9a8819c
